0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.54
0.544
0.544
0.546
0.542
0.547
0.542
0.543
0.547
0.541
0.544
0.542
0.543
0.542
0.546
0.571
0.572
0.543
0.543
0.543
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2.056
2.056
2.055
2.057
2.056
2.053
2.052
2.048
2.048
2.048
2.6
2.599
2.603
2.598
2.6
2.594
2.591
2.603
2.598
2.597
2.593
2.597
2.593
2.597
2.627
2.627
2.601
2.6
2.599
2.602
2.6
2.599
2.601
2.599
2.6
2.589
2.595
2.595
0.542
0.546
0.538
0.569
0.572
0.571
0.539
0.541
0.54
0.539
3.983
3.986
3.986
3.997
3.99
3.998
3.953
4.003
3.972
4.007
3.988
4.005
3.955
3.968
3.976
3.946
3.985
3.983
4.023
4.012
3.44
3.446
3.444
3.455
3.446
3.452
3.408
3.456
3.426
3.437
3.413
3.429
3.409
3.421
3.428
3.403
3.437
3.437
3.476
3.467
0
0
0
0
0
0
0
0
0
0
0.95
0.97
0.96
0.95
0.94
0.93
0.92
0.93
0.93
0.93
0.94
0.95
0.97
0.96
0.95
0.94
0.93
0.92
0.93
0.93
0.93
0.94
0.95
0.97
0.96
0.95
0.94
0.93
0.92
0.93
0.93
0.93
0.94
0.95
0.97
0.96
0.95
0.94
0.93
0.92
0.93
0.93
0.93
0.94
2.42
2.4
2.44
2.45
2.41
2.41
2.4
2.46
2.44
2.46
2.46
2.41
2.39
2.38
2.42
2.41
2.45
2.47
2.45
2.43
2.4
2.43
2.41
2.43
2.45
2.41
2.4
2.39
1.48
1.49
1.48
1.48
1.48
1.49
1.48
1.48
1.48
1.49
1.48
1.48
0
0
0
0
0
0
0
0
0
0
